user,project,recom_score
1908,646,0.481280931
1908,1975,0.48058402
1908,458,0.470417677
1908,902,0.462465103
1909,1674,0.478221746
1909,314,0.464191568
1909,1247,0.382032007
1909,271,0.211095193
1909,668,0.053899797
1910,1975,0.48058402
1910,1674,0.478221746
1910,314,0.464191568
1910,477,0.245981136
1910,1919,0.242373241
1916,1522,0.488453562
1916,1211,0.335772293
1916,271,0.211095193
1916,1334,0.181500306
1916,668,0.053899797
1918,815,0.497992691
1918,1522,0.488453562
1918,1975,0.48058402
1918,1975,0.48058402
1918,668,0.053899797
1920,1017,0.493568921
1920,1017,0.493568921
1920,646,0.481280931
1920,646,0.481280931
1920,1011,0.405173245
1921,432,0.638312616
1921,1988,0.575567286
1921,1867,0.489152872
1921,396,0.479965481
1921,154,0.472132348
1921,258,0.379218683
1921,207,0.356312212
1921,1786,0.284414431
1921,1882,0.145667937
1921,668,0.053899797
1922,1522,0.488453562
1922,1674,0.478221746
1922,458,0.470417677
1922,1415,0.331042986
1922,738,0.317693023
1926,1522,0.488453562
1926,646,0.481280931
1926,1674,0.478221746
1926,458,0.470417677
1926,314,0.464191568
1927,1522,0.488453562
1927,314,0.464191568
1927,1011,0.405173245
1927,1778,0.117417975
1927,1195,0.098351097
1929,646,0.481280931
1929,314,0.464191568
1929,643,0.416228571
1929,83,0.079152722
1929,247,0.065501457
1932,295,0.460275496
1932,13,0.362627608
1932,1670,0.323563122
1932,242,0.291802474
1932,1940,0.158482058
1932,1741,0.094514554
1933,432,0.497119077
1933,1017,0.493568921
1933,1975,0.48058402
1933,1674,0.478221746
1933,314,0.464191568
1937,646,0.481280931
1937,646,0.481280931
1937,1674,0.478221746
1937,291,0.362520441
1937,668,0.053899797
1940,295,0.460275496
1940,291,0.362520441
1940,1471,0.103955006
1940,1741,0.094514554
1940,982,0.033765001
1941,1522,0.488453562
1941,1522,0.488453562
1941,646,0.481280931
1941,295,0.460275496
1941,1334,0.181500306
1943,1017,0.493568921
1943,1674,0.478221746
1943,1932,0.301364784
1943,1102,0.0933456
1943,83,0.079152722
1945,815,0.497992691
1945,432,0.497119077
1945,1522,0.488453562
1945,646,0.481280931
1945,1674,0.478221746
1947,815,0.497992691
1947,432,0.497119077
1947,646,0.481280931
1947,1674,0.478221746
1947,458,0.470417677
1948,432,0.497119077
1948,1017,0.493568921
1948,1522,0.488453562
1948,83,0.079152722
1948,1800,0.011496396
1952,295,0.655503447
1952,1414,0.654371373
1952,432,0.638312616
1952,1988,0.575567286
1952,242,0.5738974
1952,1890,0.519601404
1952,1932,0.506167595
1952,658,0.491527761
1952,1867,0.489152872
1952,396,0.479965481
1952,154,0.472132348
1952,258,0.379218683
1952,207,0.356312212
1952,683,0.325322763
1952,376,0.300707489
1952,1786,0.284414431
1952,1634,0.232119258
1952,1882,0.145667937
1953,432,0.497119077
1953,1674,0.478221746
1953,458,0.470417677
1953,1211,0.335772293
1953,1334,0.181500306
1954,1017,0.493568921
1954,646,0.481280931
1954,1975,0.48058402
1954,430,0.387903289
1954,1334,0.181500306
1956,1522,0.488453562
1956,646,0.481280931
1956,1975,0.48058402
1956,314,0.464191568
1956,902,0.462465103
1957,1522,0.488453562
1957,646,0.481280931
1957,1975,0.48058402
1957,458,0.470417677
1957,314,0.464191568
1959,762,0.565957668
1959,1932,0.493785117
1959,1473,0.484486629
1959,643,0.416228571
1959,1247,0.382032007
1959,29,0.376696678
1959,109,0.336205325
1959,423,0.298352015
1959,1590,0.266024466
1959,1295,0.26493831
1959,1800,0.235878275
1959,247,0.065501457
1959,982,0.033765001
1961,646,0.481280931
1961,646,0.481280931
1961,1674,0.478221746
1961,471,0.321062517
1961,1590,0.05856752
1964,815,0.497992691
1964,432,0.497119077
1964,1522,0.488453562
1964,902,0.462465103
1964,83,0.079152722
1966,432,0.497119077
1966,432,0.497119077
1966,646,0.481280931
1966,646,0.481280931
1966,250,0.247717295
1967,815,0.497992691
1967,1017,0.493568921
1967,1522,0.488453562
1967,1674,0.478221746
1967,29,0.199173214
1968,1975,0.48058402
1968,902,0.462465103
1968,1196,0.351231247
1968,83,0.079152722
1968,982,0.033765001
1969,815,0.497992691
1969,1674,0.478221746
1969,1674,0.478221746
1969,1334,0.181500306
1969,83,0.079152722
1970,1017,0.493568921
1970,1522,0.488453562
1970,1975,0.48058402
1970,902,0.462465103
1970,387,0.039028998
1973,432,0.497119077
1973,1017,0.493568921
1973,1522,0.488453562
1973,458,0.470417677
1973,314,0.464191568
1974,1710,0.63899101
1974,1011,0.607759836
1974,1438,0.586475402
1974,1154,0.57687148
1974,1884,0.546043264
1974,1180,0.544330606
1974,497,0.539824779
1974,1352,0.502076262
1974,291,0.487186491
1974,242,0.461603829
1974,1211,0.460804926
1974,658,0.458196874
1974,124,0.457039579
1974,1890,0.454242914
1974,1785,0.433412992
1974,1119,0.399201397
1974,271,0.397122824
1974,1430,0.38943336
1974,736,0.361986694
1974,157,0.325398786
1974,1542,0.296145834
1974,473,0.254402613
1974,783,0.245023959
1974,247,0.226403152
1974,668,0.176206457
1974,268,0.149783297
1974,83,0.079152722
1974,139,0.06425037
1977,815,0.497992691
1977,432,0.497119077
1977,1674,0.478221746
1977,458,0.470417677
1977,902,0.462465103
1979,432,0.497119077
1979,1017,0.493568921
1979,1975,0.48058402
1979,1674,0.478221746
1979,314,0.464191568
1981,458,0.638835548
1981,1522,0.636107142
1981,1710,0.575307694
1981,1017,0.493568921
1981,646,0.481280931
1981,154,0.479922258
1981,29,0.346829088
1981,109,0.313482068
1981,925,0.288295798
1981,1532,0.264569468
1981,1575,0.17443643
1982,815,0.497992691
1982,432,0.497119077
1982,646,0.481280931
1982,458,0.470417677
1982,314,0.464191568
1984,432,0.497119077
1984,1017,0.493568921
1984,646,0.481280931
1984,477,0.245981136
1984,1919,0.242373241
1985,1522,0.488453562
1985,1884,0.424275937
1985,430,0.387903289
1985,242,0.291802474
1985,83,0.079152722
1987,815,0.497992691
1987,1522,0.488453562
1987,1975,0.48058402
1987,1674,0.478221746
1987,902,0.462465103
1995,1522,0.488453562
1995,1975,0.48058402
1995,1674,0.478221746
1995,428,0.412401464
1995,1932,0.301364784
1996,1809,0.640075518
1996,1184,0.426981573
1996,1919,0.423287464
1996,98,0.392241157
1996,1902,0.359427877
1996,925,0.284154259
1996,826,0.283544388
1996,1956,0.283111966
1996,348,0.280729238
1996,920,0.125091659
1997,815,0.497992691
1997,1674,0.478221746
1997,314,0.464191568
1997,1932,0.301364784
1997,83,0.079152722
1998,891,0.52412741
1998,1286,0.51766185
1998,361,0.513650923
1998,29,0.302954922
1998,423,0.281955358
1998,1786,0.252768701
1998,1195,0.244719809
1998,1898,0.220261008
1998,1295,0.219420999
1998,1334,0.181500306
1999,1017,0.493568921
1999,1017,0.493568921
1999,1975,0.48058402
1999,902,0.462465103
1999,1437,0.223213366
